time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_href,track_name,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,48,0.0367,0.563,Rock This,Palaye Royale,165733,0.834,rock,modern,https://api.spotify.com/v1/tracks/2M000btuOeRwAaOdx3WeFa,Showbiz,0,spotify:track:2M000btuOeRwAaOdx3WeFa,audio_features,2024-06-26,https://api.spotify.com/v1/audio-analysis/2M000btuOeRwAaOdx3WeFa,2M000btuOeRwAaOdx3WeFa,5.03e-05,3KRfkWMjSTOusvuP5SaXp5,37i9dQZF1DXcF6B6QPhFDv,2M000btuOeRwAaOdx3WeFa,0.38,2,116.03,-5.549,0.0304,0.336,Showbiz
4,50,0.0354,0.566,Rock This,Badflower,211509,0.892,rock,modern,https://api.spotify.com/v1/tracks/2NgvsclHyE5KaOVSxJxPTu,Detroit,1,spotify:track:2NgvsclHyE5KaOVSxJxPTu,audio_features,2024-07-26,https://api.spotify.com/v1/audio-analysis/2NgvsclHyE5KaOVSxJxPTu,2NgvsclHyE5KaOVSxJxPTu,0,0Fg9GTE8wRg3bGirHuiduy,37i9dQZF1DXcF6B6QPhFDv,2NgvsclHyE5KaOVSxJxPTu,0.367,0,133.028,-4.979,0.000538,0.316,Detroit
4,47,0.324,0.513,Rock This,House of Protection,191667,0.987,rock,modern,https://api.spotify.com/v1/tracks/0UYOncanPfTJVemojPksIP,Fuse,1,spotify:track:0UYOncanPfTJVemojPksIP,audio_features,2024-09-13,https://api.spotify.com/v1/audio-analysis/0UYOncanPfTJVemojPksIP,0UYOncanPfTJVemojPksIP,0.0302,2JCUzY4IcU31n6ro3rSicP,37i9dQZF1DXcF6B6QPhFDv,0UYOncanPfTJVemojPksIP,0.357,0,109.989,-4.08,0.0034,0.217,GALORE
4,44,0.0513,0.5,Heavy Metal Classics,"Ryuven, Ner Leva",94655,0.832,metal,heavy,https://api.spotify.com/v1/tracks/4m1slXE2kaXbXVfZQ0q3Om,The Rumbling (Attack on Titan),1,spotify:track:4m1slXE2kaXbXVfZQ0q3Om,audio_features,2022-03-09,https://api.spotify.com/v1/audio-analysis/4m1slXE2kaXbXVfZQ0q3Om,4m1slXE2kaXbXVfZQ0q3Om,0.000216,6MU4B20MjqYzSzeuqEpHPr,27gN69ebwiJRtXEboL12Ih,4m1slXE2kaXbXVfZQ0q3Om,0.593,8,145.091,-4.229,0.0191,0.0829,The Rumbling (Attack on Titan)
4,64,0.16,0.435,Heavy Metal Classics,Judas Priest,365827,0.987,metal,heavy,https://api.spotify.com/v1/tracks/0L7zm6afBEtrNKo6C6Gj08,Painkiller,0,spotify:track:0L7zm6afBEtrNKo6C6Gj08,audio_features,1990-09-26,https://api.spotify.com/v1/audio-analysis/0L7zm6afBEtrNKo6C6Gj08,0L7zm6afBEtrNKo6C6Gj08,0.0879,7LgrhuKnAXpNEv8qzcVd2t,27gN69ebwiJRtXEboL12Ih,0L7zm6afBEtrNKo6C6Gj08,0.1,1,103.162,-4.667,0.000195,0.268,Painkiller
4,61,0.0342,0.552,Pop Punk Powerhouses,Green Day,232680,0.89,punk,pop punk,https://api.spotify.com/v1/tracks/4VgEM12OeaN3GyBV487Me7,Holiday,1,spotify:track:4VgEM12OeaN3GyBV487Me7,audio_features,2017-11-17,https://api.spotify.com/v1/audio-analysis/4VgEM12OeaN3GyBV487Me7,4VgEM12OeaN3GyBV487Me7,0,3id4t9IqRoB1f1smOERtrY,72GgLgQ63eUHG3CyCv42Ju,4VgEM12OeaN3GyBV487Me7,0.716,8,146.525,-3.409,0.000143,0.888,Greatest Hits: God's Favorite Band
3,66,0.0429,0.528,Pop Punk Powerhouses,Paramore,220480,0.831,punk,pop punk,https://api.spotify.com/v1/tracks/1JdKrFyoU05abww0Zv0ayQ,That's What You Get,1,spotify:track:1JdKrFyoU05abww0Zv0ayQ,audio_features,2007-06-11,https://api.spotify.com/v1/audio-analysis/1JdKrFyoU05abww0Zv0ayQ,1JdKrFyoU05abww0Zv0ayQ,0,71rziY9eLo1tA2dBMxrwhc,72GgLgQ63eUHG3CyCv42Ju,1JdKrFyoU05abww0Zv0ayQ,0.632,8,131.094,-3.607,9.43e-05,0.141,Riot!
4,60,0.0635,0.423,Pop Punk Powerhouses,BOYS LIKE GIRLS,206520,0.94,punk,pop punk,https://api.spotify.com/v1/tracks/56Tl3UgyZTqfZtvFNS31wm,The Great Escape,0,spotify:track:56Tl3UgyZTqfZtvFNS31wm,audio_features,2006,https://api.spotify.com/v1/audio-analysis/56Tl3UgyZTqfZtvFNS31wm,56Tl3UgyZTqfZtvFNS31wm,0,47ttGApwQx3iAWz8tFFnNj,72GgLgQ63eUHG3CyCv42Ju,56Tl3UgyZTqfZtvFNS31wm,0.505,1,149.934,-4.012,0.00166,0.178,Boys Like Girls
4,67,0.0323,0.457,Pop Punk Powerhouses,Avril Lavigne,240493,0.719,punk,pop punk,https://api.spotify.com/v1/tracks/54JKnDB3CzVu8wNAOM27BI,When You're Gone,0,spotify:track:54JKnDB3CzVu8wNAOM27BI,audio_features,2007-04-17,https://api.spotify.com/v1/audio-analysis/54JKnDB3CzVu8wNAOM27BI,54JKnDB3CzVu8wNAOM27BI,0,6lqE05fiHWJVYYdMVJNj38,72GgLgQ63eUHG3CyCv42Ju,54JKnDB3CzVu8wNAOM27BI,0.168,4,142.034,-3.921,0.191,0.228,The Best Damn Thing (Expanded Edition)
4,61,0.133,0.395,Pop Punk Powerhouses,Simple Plan,197640,0.917,punk,pop punk,https://api.spotify.com/v1/tracks/4uVjbl6daCwjhDur7qLddu,I'd Do Anything,1,spotify:track:4uVjbl6daCwjhDur7qLddu,audio_features,2002-03-19,https://api.spotify.com/v1/audio-analysis/4uVjbl6daCwjhDur7qLddu,4uVjbl6daCwjhDur7qLddu,0,3W6TEVlmaP22E4KvWY9HrS,72GgLgQ63eUHG3CyCv42Ju,4uVjbl6daCwjhDur7qLddu,0.563,8,169.088,-6.86,0.00143,0.261,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)"
3,59,0.0435,0.522,Pop Punk Powerhouses,Simple Plan,232067,0.751,punk,pop punk,https://api.spotify.com/v1/tracks/1B8MHa0NveCF1ViBEOZWO5,Addicted,1,spotify:track:1B8MHa0NveCF1ViBEOZWO5,audio_features,2002-03-19,https://api.spotify.com/v1/audio-analysis/1B8MHa0NveCF1ViBEOZWO5,1B8MHa0NveCF1ViBEOZWO5,2.22e-06,3W6TEVlmaP22E4KvWY9HrS,72GgLgQ63eUHG3CyCv42Ju,1B8MHa0NveCF1ViBEOZWO5,0.605,1,139.51,-5.46,0.000491,0.158,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)"
4,23,0.0289,0.474,Pop Punk Powerhouses,Hoobastank,232800,0.671,punk,pop punk,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,The Reason,1,spotify:track:77loZpT5Y5PRP1S451P9Yz,audio_features,2003-12-09,https://api.spotify.com/v1/audio-analysis/77loZpT5Y5PRP1S451P9Yz,77loZpT5Y5PRP1S451P9Yz,0,2zE1YKY7Okj10Tjl09jjth,72GgLgQ63eUHG3CyCv42Ju,77loZpT5Y5PRP1S451P9Yz,0.0682,4,82.94,-4.649,0.0129,0.159,The Reason (15th Anniversary Deluxe)
4,57,0.0273,0.454,Pop Punk Powerhouses,The All-American Rejects,244827,0.636,punk,pop punk,https://api.spotify.com/v1/tracks/1FMHNVeJ9s1x1l1WlaRs2I,It Ends Tonight,1,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,audio_features,2005-01-01,https://api.spotify.com/v1/audio-analysis/1FMHNVeJ9s1x1l1WlaRs2I,1FMHNVeJ9s1x1l1WlaRs2I,0,3PWEGZ6CYvXRnr0JCECsDe,72GgLgQ63eUHG3CyCv42Ju,1FMHNVeJ9s1x1l1WlaRs2I,0.313,0,87.89,-4.731,0.00228,0.154,Move Along
4,57,0.0306,0.367,Pop Punk Powerhouses,Evanescence,273360,0.34,punk,pop punk,https://api.spotify.com/v1/tracks/3PYdxIDuBIuJSDGwfptFx4,My Immortal - Band Version,1,spotify:track:3PYdxIDuBIuJSDGwfptFx4,audio_features,2003-03-04,https://api.spotify.com/v1/audio-analysis/3PYdxIDuBIuJSDGwfptFx4,3PYdxIDuBIuJSDGwfptFx4,1.56e-05,02w1xMzzdF2OJxTeh1basm,72GgLgQ63eUHG3CyCv42Ju,3PYdxIDuBIuJSDGwfptFx4,0.0704,9,149.788,-7.877,0.755,0.0868,Fallen
4,67,0.0454,0.518,Pop Punk Powerhouses,The All-American Rejects,238880,0.916,punk,pop punk,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,Move Along,1,spotify:track:2l57cfmCnOkwNX1tky02n1,audio_features,2005-01-01,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,2l57cfmCnOkwNX1tky02n1,0,3PWEGZ6CYvXRnr0JCECsDe,72GgLgQ63eUHG3CyCv42Ju,2l57cfmCnOkwNX1tky02n1,0.646,3,109.864,-3.858,0.000148,0.291,Move Along
4,63,0.0693,0.637,Classic Blues,"JAY-Z, Mr Hudson",253907,0.69,blues,classic,https://api.spotify.com/v1/tracks/35srNkJVToAzYiZzron1FY,Young Forever,0,spotify:track:35srNkJVToAzYiZzron1FY,audio_features,2009-09-08,https://api.spotify.com/v1/audio-analysis/35srNkJVToAzYiZzron1FY,35srNkJVToAzYiZzron1FY,0,2CUT0104gySOIvqwtXeFsX,5arFyak5nEhUf9kpsssXxT,35srNkJVToAzYiZzron1FY,0.103,9,140.329,-3.214,0.417,0.211,The Blueprint 3
4,62,0.028,0.526,Classic Blues,Bryan Adams,394133,0.365,blues,classic,https://api.spotify.com/v1/tracks/6eBK3edMW7bEzecF1eCezc,(Everything I Do) I Do It For You,1,spotify:track:6eBK3edMW7bEzecF1eCezc,audio_features,1991-09-24,https://api.spotify.com/v1/audio-analysis/6eBK3edMW7bEzecF1eCezc,6eBK3edMW7bEzecF1eCezc,1.37e-05,061uAXmheZOILmf2rr3tTn,5arFyak5nEhUf9kpsssXxT,6eBK3edMW7bEzecF1eCezc,0.254,1,131.251,-12.605,0.0775,0.0618,Waking Up The Neighbours
4,64,0.0748,0.807,Classic Blues,"Wale, Rihanna",238827,0.702,blues,classic,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,0,spotify:track:5yhKaacMZGRo4s6evJx9vk,audio_features,2013-06-25,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,5yhKaacMZGRo4s6evJx9vk,0,2m1DkB7oqaZu8BzAAUfwlq,5arFyak5nEhUf9kpsssXxT,5yhKaacMZGRo4s6evJx9vk,0.447,6,114.038,-6.594,0.307,0.111,The Gifted
4,67,0.0287,0.344,Classic Blues,Céline Dion,312307,0.325,blues,classic,https://api.spotify.com/v1/tracks/0gsl92EMIScPGV1AU35nuD,All By Myself,0,spotify:track:0gsl92EMIScPGV1AU35nuD,audio_features,1996-03-11,https://api.spotify.com/v1/audio-analysis/0gsl92EMIScPGV1AU35nuD,0gsl92EMIScPGV1AU35nuD,0.0223,2vk0n8aeQSO74VtQBbNDPR,5arFyak5nEhUf9kpsssXxT,0gsl92EMIScPGV1AU35nuD,0.0775,11,118.515,-10.005,0.35,0.0686,Falling into You
3,59,0.0241,0.567,Classic Blues,Boyz II Men,236773,0.501,blues,classic,https://api.spotify.com/v1/tracks/61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,1,spotify:track:61sQYdFNS6sEBYCyr1q5gn,audio_features,1994-01-01,https://api.spotify.com/v1/audio-analysis/61sQYdFNS6sEBYCyr1q5gn,61sQYdFNS6sEBYCyr1q5gn,0,1IWhZEOwEoXbOB4a40XaR3,5arFyak5nEhUf9kpsssXxT,61sQYdFNS6sEBYCyr1q5gn,0.201,2,142.595,-8.038,0.0994,0.0986,II
4,66,0.0368,0.725,Classic Blues,Joe,296693,0.487,blues,classic,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,I Wanna Know,0,spotify:track:1m2xMsxbtxv21Brome189p,audio_features,2000-04-18,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,1m2xMsxbtxv21Brome189p,1.09e-05,6zuCJaxmHKNKN5hMDF556U,5arFyak5nEhUf9kpsssXxT,1m2xMsxbtxv21Brome189p,0.599,8,136.086,-5.959,0.26,0.431,My Name Is Joe
4,64,0.0308,0.463,Classic Blues,"Céline Dion, Peabo Bryson",249240,0.4,blues,classic,https://api.spotify.com/v1/tracks/7B3UAPLYAbwXVgbHSKEaTw,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",0,spotify:track:7B3UAPLYAbwXVgbHSKEaTw,audio_features,1992-03-30,https://api.spotify.com/v1/audio-analysis/7B3UAPLYAbwXVgbHSKEaTw,7B3UAPLYAbwXVgbHSKEaTw,2.46e-05,7C6LFxLn63uasNoDIQ5khO,5arFyak5nEhUf9kpsssXxT,7B3UAPLYAbwXVgbHSKEaTw,0.121,6,77.314,-9.999,0.643,0.131,Celine Dion
4,68,0.028,0.651,Classic Blues,Michael Jackson,345600,0.402,blues,classic,https://api.spotify.com/v1/tracks/3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,1,spotify:track:3AoeaZs8dFemFJr3JdzOL0,audio_features,1995-06-16,https://api.spotify.com/v1/audio-analysis/3AoeaZs8dFemFJr3JdzOL0,3AoeaZs8dFemFJr3JdzOL0,7.73e-05,3OBhnTLrvkoEEETjFA3Qfk,5arFyak5nEhUf9kpsssXxT,3AoeaZs8dFemFJr3JdzOL0,0.258,11,119.873,-9.303,0.639,0.0765,"HIStory - PAST, PRESENT AND FUTURE - BOOK I"
4,56,0.0264,0.618,Classic Blues,"Westlife, Bernard Löhr",237200,0.674,blues,classic,https://api.spotify.com/v1/tracks/1vYZywcjdbPUnsEP43it0q,Soledad,0,spotify:track:1vYZywcjdbPUnsEP43it0q,audio_features,2000,https://api.spotify.com/v1/audio-analysis/1vYZywcjdbPUnsEP43it0q,1vYZywcjdbPUnsEP43it0q,0,6P1sBa0T1fRooA0UTAQfOu,5arFyak5nEhUf9kpsssXxT,1vYZywcjdbPUnsEP43it0q,0.302,0,119.888,-6.412,0.142,0.317,Coast To Coast (Expanded Edition)
4,65,0.0275,0.626,Classic Blues,Westlife,248240,0.532,blues,classic,https://api.spotify.com/v1/tracks/4ekWUsmWMaT5EI3VL0epBk,Swear It Again - Radio Edit,1,spotify:track:4ekWUsmWMaT5EI3VL0epBk,audio_features,1999-11-01,https://api.spotify.com/v1/audio-analysis/4ekWUsmWMaT5EI3VL0epBk,4ekWUsmWMaT5EI3VL0epBk,0,03zaputfmJ3wwrKh6bHcTN,5arFyak5nEhUf9kpsssXxT,4ekWUsmWMaT5EI3VL0epBk,0.33,9,130.071,-7.205,0.296,0.122,Westlife
4,67,0.0485,0.545,Classic Blues,Michael Jackson,384307,0.485,blues,classic,https://api.spotify.com/v1/tracks/7woW97CfcWaKtuC6W5BP2K,Heal the World,1,spotify:track:7woW97CfcWaKtuC6W5BP2K,audio_features,1991-11-13,https://api.spotify.com/v1/audio-analysis/7woW97CfcWaKtuC6W5BP2K,7woW97CfcWaKtuC6W5BP2K,1.8e-06,0oX4SealMgNXrvRDhqqOKg,5arFyak5nEhUf9kpsssXxT,7woW97CfcWaKtuC6W5BP2K,0.101,9,80.948,-8.045,0.537,0.104,Dangerous
4,61,0.0301,0.457,Classic Blues,Westlife,216267,0.488,blues,classic,https://api.spotify.com/v1/tracks/1pDylAt4nUPy2r72KRQDYX,Flying Without Wings,1,spotify:track:1pDylAt4nUPy2r72KRQDYX,audio_features,1999-11-01,https://api.spotify.com/v1/audio-analysis/1pDylAt4nUPy2r72KRQDYX,1pDylAt4nUPy2r72KRQDYX,0,03zaputfmJ3wwrKh6bHcTN,5arFyak5nEhUf9kpsssXxT,1pDylAt4nUPy2r72KRQDYX,0.283,8,72.517,-7.964,0.326,0.154,Westlife
4,47,0.0471,0.459,Classic Blues,Michael Jackson,198373,0.37,blues,classic,https://api.spotify.com/v1/tracks/1O1LkHTi3Lep9OHE8BvOVe,Speechless,0,spotify:track:1O1LkHTi3Lep9OHE8BvOVe,audio_features,2001-10-29,https://api.spotify.com/v1/audio-analysis/1O1LkHTi3Lep9OHE8BvOVe,1O1LkHTi3Lep9OHE8BvOVe,0,52E4RP7XDzalpIrOgSTgiQ,5arFyak5nEhUf9kpsssXxT,1O1LkHTi3Lep9OHE8BvOVe,0.118,7,133.907,-8.041,0.565,0.234,Invincible
3,65,0.0262,0.438,Classic Blues,Céline Dion,330200,0.496,blues,classic,https://api.spotify.com/v1/tracks/7hyFKrPZo1Zv4D35MpTBdr,I Love You,0,spotify:track:7hyFKrPZo1Zv4D35MpTBdr,audio_features,1996-03-11,https://api.spotify.com/v1/audio-analysis/7hyFKrPZo1Zv4D35MpTBdr,7hyFKrPZo1Zv4D35MpTBdr,0,2vk0n8aeQSO74VtQBbNDPR,5arFyak5nEhUf9kpsssXxT,7hyFKrPZo1Zv4D35MpTBdr,0.257,1,176.984,-7.905,0.436,0.225,Falling into You
4,61,0.0264,0.413,Classic Blues,"Luther Vandross, Mariah Carey",259667,0.477,blues,classic,https://api.spotify.com/v1/tracks/7IljDTNkQEyy77CcaRbiAj,Endless Love (with Mariah Carey),1,spotify:track:7IljDTNkQEyy77CcaRbiAj,audio_features,1994-09-20,https://api.spotify.com/v1/audio-analysis/7IljDTNkQEyy77CcaRbiAj,7IljDTNkQEyy77CcaRbiAj,2.39e-06,79RyzfidCUY1XvdzwW0AYy,5arFyak5nEhUf9kpsssXxT,7IljDTNkQEyy77CcaRbiAj,0.241,10,95.958,-7.748,0.747,0.122,Songs
4,59,0.0298,0.492,Classic Blues,Dido,221053,0.535,blues,classic,https://api.spotify.com/v1/tracks/7nYS7mmZh0K8EbM8DBRwb9,Life for Rent,1,spotify:track:7nYS7mmZh0K8EbM8DBRwb9,audio_features,2003,https://api.spotify.com/v1/audio-analysis/7nYS7mmZh0K8EbM8DBRwb9,7nYS7mmZh0K8EbM8DBRwb9,0,7HlZFlk0jJq3Bb03AOyMTE,5arFyak5nEhUf9kpsssXxT,7nYS7mmZh0K8EbM8DBRwb9,0.117,3,83.033,-7.263,0.187,0.128,Life For Rent
3,61,0.0693,0.295,Classic Blues,"Karl Jenkins, Mike Ratledge, Adiemus, Jody K. Jenkins, London Philharmonic Orchestra, Mary Carewe",237413,0.408,blues,classic,https://api.spotify.com/v1/tracks/54CAG8n70kKVbFV6l1zF4G,Adiemus,0,spotify:track:54CAG8n70kKVbFV6l1zF4G,audio_features,1995,https://api.spotify.com/v1/audio-analysis/54CAG8n70kKVbFV6l1zF4G,54CAG8n70kKVbFV6l1zF4G,0.148,1SeuDxCewZcCdxLUFACb8G,5arFyak5nEhUf9kpsssXxT,54CAG8n70kKVbFV6l1zF4G,0.164,4,150.454,-16.632,0.804,0.165,Adiemus - Songs Of Sanctuary
4,67,0.259,0.713,Classic Blues,"T.I., Justin Timberlake",299747,0.746,blues,classic,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,1,spotify:track:7IhsLJMqdxoo7YAZjaSMru,audio_features,2008-09-07,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,7IhsLJMqdxoo7YAZjaSMru,0,5PfepkNWgRR2DI02Y8AawC,5arFyak5nEhUf9kpsssXxT,7IhsLJMqdxoo7YAZjaSMru,0.47,0,135.021,-4.99,0.0402,0.601,Paper Trail
4,49,0.0312,0.464,Classic Blues,Céline Dion,248160,0.432,blues,classic,https://api.spotify.com/v1/tracks/6EjH7ihkymLIS2Z235vN21,Have You Ever Been In Love,1,spotify:track:6EjH7ihkymLIS2Z235vN21,audio_features,2002-03-22,https://api.spotify.com/v1/audio-analysis/6EjH7ihkymLIS2Z235vN21,6EjH7ihkymLIS2Z235vN21,0,1YQ5V21NSxR9ZauQ3RUbfZ,5arFyak5nEhUf9kpsssXxT,6EjH7ihkymLIS2Z235vN21,0.11,6,137.482,-7.024,0.611,0.141,A New Day Has Come
4,37,0.0731,0.698,Classic Blues,Céline Dion,205627,0.753,blues,classic,https://api.spotify.com/v1/tracks/1GogGZvclZS19tsPmEvcgo,"Rain, Tax (It's Inevitable)",0,spotify:track:1GogGZvclZS19tsPmEvcgo,audio_features,2002-03-22,https://api.spotify.com/v1/audio-analysis/1GogGZvclZS19tsPmEvcgo,1GogGZvclZS19tsPmEvcgo,0,1YQ5V21NSxR9ZauQ3RUbfZ,5arFyak5nEhUf9kpsssXxT,1GogGZvclZS19tsPmEvcgo,0.509,4,88.992,-4.819,0.165,0.061,A New Day Has Come
3,55,0.0354,0.436,Classic Blues,Céline Dion,341800,0.333,blues,classic,https://api.spotify.com/v1/tracks/6LefIBy3hzTN6Yd1m81gpC,A New Day Has Come,1,spotify:track:6LefIBy3hzTN6Yd1m81gpC,audio_features,2002-03-22,https://api.spotify.com/v1/audio-analysis/6LefIBy3hzTN6Yd1m81gpC,6LefIBy3hzTN6Yd1m81gpC,9.61e-06,1YQ5V21NSxR9ZauQ3RUbfZ,5arFyak5nEhUf9kpsssXxT,6LefIBy3hzTN6Yd1m81gpC,0.0609,6,119.483,-9.869,0.722,0.187,A New Day Has Come
3,53,0.0335,0.525,Classic Blues,Beyoncé,239213,0.627,blues,classic,https://api.spotify.com/v1/tracks/64Tp4KN5U5rtqrasP5a7FH,I Was Here,1,spotify:track:64Tp4KN5U5rtqrasP5a7FH,audio_features,2011-06-24,https://api.spotify.com/v1/audio-analysis/64Tp4KN5U5rtqrasP5a7FH,64Tp4KN5U5rtqrasP5a7FH,0,1gIC63gC3B7o7FfpPACZQJ,5arFyak5nEhUf9kpsssXxT,64Tp4KN5U5rtqrasP5a7FH,0.235,7,111.026,-6.59,0.431,0.0927,4
4,30,0.0272,0.686,Classic Blues,Lionel Richie,361933,0.579,blues,classic,https://api.spotify.com/v1/tracks/5adn4ZgPExQa8fRzroAN46,Do It To Me,1,spotify:track:5adn4ZgPExQa8fRzroAN46,audio_features,1997-01-01,https://api.spotify.com/v1/audio-analysis/5adn4ZgPExQa8fRzroAN46,5adn4ZgPExQa8fRzroAN46,7.43e-05,3sXFDdX6blsesSYMkyauHB,5arFyak5nEhUf9kpsssXxT,5adn4ZgPExQa8fRzroAN46,0.578,0,91.506,-8.412,0.131,0.0965,Truly: The Love Songs
4,58,0.3,0.572,Classic Blues,Ne-Yo,207187,0.572,blues,classic,https://api.spotify.com/v1/tracks/5203pcq3cNteJuOVhIEnt6,So Sick,1,spotify:track:5203pcq3cNteJuOVhIEnt6,audio_features,2006-01-01,https://api.spotify.com/v1/audio-analysis/5203pcq3cNteJuOVhIEnt6,5203pcq3cNteJuOVhIEnt6,0,6SUV4nzZobjuioos5VDUl7,5arFyak5nEhUf9kpsssXxT,5203pcq3cNteJuOVhIEnt6,0.61,6,94.897,-8.324,0.254,0.191,In My Own Words
4,51,0.128,0.771,Classic Blues,Omarion,256427,0.728,blues,classic,https://api.spotify.com/v1/tracks/25u7tVNFhpPA450EFQBwML,Ice Box,1,spotify:track:25u7tVNFhpPA450EFQBwML,audio_features,2006,https://api.spotify.com/v1/audio-analysis/25u7tVNFhpPA450EFQBwML,25u7tVNFhpPA450EFQBwML,0,2ksJHf3VXQ9GHI6Ng5bafL,5arFyak5nEhUf9kpsssXxT,25u7tVNFhpPA450EFQBwML,0.809,8,131.109,-5.39,0.184,0.139,21
4,19,0.133,0.675,Classic Blues,"T-Pain, Akon",238800,0.394,blues,classic,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,Bartender (feat. Akon),1,spotify:track:5kxddRG1RZaZROadk7iC4D,audio_features,2007-06-05,https://api.spotify.com/v1/audio-analysis/5kxddRG1RZaZROadk7iC4D,5kxddRG1RZaZROadk7iC4D,0,44Z1ZEmOyois0QoAgfUxrD,5arFyak5nEhUf9kpsssXxT,5kxddRG1RZaZROadk7iC4D,0.405,8,104.987,-8.539,0.0611,0.214,Epiphany
4,56,0.227,0.523,Classic Blues,"T-Pain, Lily Allen, Wiz Khalifa",281280,0.742,blues,classic,https://api.spotify.com/v1/tracks/42EMFjvFtOki8MA0JNZqVK,5 O'Clock (feat. Lily Allen & Wiz Khalifa),0,spotify:track:42EMFjvFtOki8MA0JNZqVK,audio_features,2011-12-06,https://api.spotify.com/v1/audio-analysis/42EMFjvFtOki8MA0JNZqVK,42EMFjvFtOki8MA0JNZqVK,0,7rWNM4Q11nvmpHOuSnLFME,5arFyak5nEhUf9kpsssXxT,42EMFjvFtOki8MA0JNZqVK,0.353,7,83.066,-5.495,0.0697,0.102,Revolver (Expanded Edition)
4,60,0.199,0.815,Classic Blues,"Bow Wow, Omarion",248493,0.662,blues,classic,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,Let Me Hold You (feat. Omarion),1,spotify:track:1oNToERLIN71YCPLbRIQGQ,audio_features,2005,https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ,1oNToERLIN71YCPLbRIQGQ,0.000409,65G0BpV00GmLi5WUCeWdvT,5arFyak5nEhUf9kpsssXxT,1oNToERLIN71YCPLbRIQGQ,0.611,6,151.518,-8.244,0.0915,0.0898,Wanted
4,59,0.0803,0.75,Classic Blues,Beyoncé,301133,0.458,blues,classic,https://api.spotify.com/v1/tracks/6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",1,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,audio_features,2003-06-24,https://api.spotify.com/v1/audio-analysis/6XsT5UGfpaFeHQf5LRIy4W,6XsT5UGfpaFeHQf5LRIy4W,3.25e-05,6oxVabMIqCMJRYN1GqR3Vf,5arFyak5nEhUf9kpsssXxT,6XsT5UGfpaFeHQf5LRIy4W,0.536,1,83.61,-9.092,0.226,0.137,Dangerously In Love
4,35,0.0406,0.528,Delta Blues,Skip James,203560,0.0702,blues,delta,https://api.spotify.com/v1/tracks/3K1I4gBtggUMx9360SkT9w,Hard Time Killing Floor Blues,1,spotify:track:3K1I4gBtggUMx9360SkT9w,audio_features,1998,https://api.spotify.com/v1/audio-analysis/3K1I4gBtggUMx9360SkT9w,3K1I4gBtggUMx9360SkT9w,0.000365,7GfWiVE8ihEToPjhWJkmcw,0aJeb7c05PEMiBtjWP55H2,3K1I4gBtggUMx9360SkT9w,0.265,8,78.239,-22.222,0.826,0.1,Blues From The Delta
4,24,0.0354,0.473,Delta Blues,Charley Patton,174576,0.281,blues,delta,https://api.spotify.com/v1/tracks/4sCCIP8eG3HVizWnm1SQ0G,Down The Dirt Road Blues,1,spotify:track:4sCCIP8eG3HVizWnm1SQ0G,audio_features,1990,https://api.spotify.com/v1/audio-analysis/4sCCIP8eG3HVizWnm1SQ0G,4sCCIP8eG3HVizWnm1SQ0G,0.0936,0fWV8D1byaFWLivZSRqf8v,0aJeb7c05PEMiBtjWP55H2,4sCCIP8eG3HVizWnm1SQ0G,0.523,1,119.161,-11.337,0.97,0.11,Charley Patton Vol. 1 (1929)
